"ID","EnterpriseEntryID","DefinitionSetID","Entry","EntryCode","EntryName","EntryMnemonic","IsInactiveFLAG","IsEnforcedFLAG","IsCurrentFLAG","EffectiveDT","SexDE"
"6079","333416","0","2535","81.96","OTHER REPAIR OF JOINT","8196","0","1","1","1999-1-21T12:48:04","0"
"6052","333389","0","2508","81.47","OTHER REPAIR OF KNEE","8147","0","1","1","1999-1-21T12:48:00","0"
"6782","334119","0","3238","93.99","OTHER RESP PROCEDURES","9399","0","1","1","1999-1-21T12:49:49","0"
"6741","334078","0","3197","93.44","OTHER SKELETAL TRACTION","9344","0","1","1","1999-1-21T12:49:43","0"
"6414","333751","0","2870","88.33","OTHER SKELETAL X-RAY","8833","0","1","1","1999-1-21T12:48:54","0"
"6279","333616","0","2735","86.04","OTHER SKIN & SUBCU I&D","8604","0","1","1","1999-1-21T12:48:34","0"
"6154","333491","0","2610","83.49","OTHER SOFT TISSUE EXC","8349","0","1","1","1999-1-21T12:48:16","0"
"6764","334101","0","3220","93.75","OTHER SPEECH THERAPY","9375","0","1","1","1999-1-21T12:49:47","0"
"6739","334076","0","3195","93.42","OTHER SPINAL TRACTION","9342","0","1","1","1999-1-21T12:49:43","0"
"6159","333496","0","2615","83.64","OTHER SUTURE OF TENDON","8364","0","1","1","1999-1-21T12:48:17","0"
"3668","331005","0","124","05.29","OTHER SYMPATHECTOMY","0529","0","1","1","1999-1-21T12:40:10","0"
"6166","333503","0","2622","83.76","OTHER TENDON TRANSPOS","8376","0","1","1","1999-1-21T12:48:18","0"
"6125","333462","0","2581","82.85","OTHER TENODESIS OF HAND","8285","0","1","1","1999-1-21T12:48:10","0"
"6150","333487","0","2606","83.42","OTHER TENONECTOMY","8342","0","1","1","1999-1-21T12:48:15","0"
"6126","333463","0","2582","82.86","OTHER TENOPLASTY OF HAND","8286","0","1","1","1999-1-21T12:48:11","0"
"6141","333478","0","2597","83.13","OTHER TENOTOMY","8313","0","1","1","1999-1-21T12:48:13","0"
"3698","331035","0","154","06.98","OTHER THYROID OPERATIONS","0698","0","1","1","1999-1-21T12:40:17","0"
"5665","333002","0","2121","77.17","OTHER TIB & FIB INC","7717","0","1","1","1999-1-21T12:47:02","0"
"4282","331619","0","738","31.49","OTHER TRACHEA DXTIC PX","3149","0","1","1","1999-1-21T12:41:45","0"
"4301","331638","0","757","31.99","OTHER TRACHEAL OPS","3199","0","1","1","1999-1-21T12:41:47","0"
"4294","331631","0","750","31.79","OTHER TRACHEAL REPAIR","3179","0","1","1","1999-1-21T12:41:46","0"
"6898","334235","0","3354","96.39","OTHER TRANSANAL ENEMA","9639","0","1","1","1999-1-21T12:50:07","0"
"4229","331566","0","685","27.79","OTHER UVULA OPERATIONS","2779","0","1","1","1999-1-21T12:41:37","0"
"6878","334215","0","3334","96.16","OTHER VAGINAL DILATION","9616","0","1","1","1999-1-21T12:50:04","0"
"5543","332880","0","1999","71.8","OTHER VULVAR OPERATIONS","718","0","1","1","1999-1-21T12:46:44","0"
"4029","331366","0","485","18.11","OTOSCOPY","1811","0","1","1","1999-1-21T12:41:06","0"
"5367","332704","0","1823","65.11","OVARIAN ASPIRATION BX","6511","0","1","1","1999-1-21T12:46:19","0"
"5368","332705","0","1824","65.12","OVARIAN BIOPSY NEC","6512","0","1","1","1999-1-21T12:46:19","0"
"5372","332709","0","1828","65.21","OVARIAN CYST MARSUP","6521","0","1","1","1999-1-21T12:46:19","0"
"5402","332739","0","1858","65.94","OVARIAN DENERVATION","6594","0","1","1","1999-1-21T12:46:24","0"
"5371","332708","0","1827","65.19","OVARIAN DXTIC PX NEC","6519","0","1","1","1999-1-21T12:46:19","0"
"5404","332741","0","1860","65.99","OVARIAN OPERATION NEC","6599","0","1","1","1999-1-21T12:46:24","0"
"5403","332740","0","1859","65.95","OVARIAN TORSION RELEASE","6595","0","1","1","1999-1-21T12:46:24","0"
"5373","332710","0","1829","65.22","OVARIAN WEDGE RESECTION","6522","0","1","1","1999-1-21T12:46:19","0"
"6532","333869","0","2988","89.67","OXYGEN CONSUMPTION MONIT","8967","0","1","1","1999-1-21T12:49:11","0"
"6779","334116","0","3235","93.96","OXYGEN ENRICHMENT NEC","9396","0","1","1","1999-1-21T12:49:49","0"
"6844","334181","0","3300","95.16","P32 & EYE TRACER NEC","9516","0","1","1","1999-1-21T12:49:59","0"
"6528","333865","0","2984","89.63","PA PRESSURE MONITORING","8963","0","1","1","1999-1-21T12:49:11","0"
"6529","333866","0","2985","89.64","PA WEDGE MONITORING","8964","0","1","1","1999-1-21T12:49:11","0"
"6514","333851","0","2970","89.47","PACEMAKER IMPEDANCE CHCK","8947","0","1","1","1999-1-21T12:49:09","0"
"6512","333849","0","2968","89.45","PACEMAKER RATE CHECK","8945","0","1","1","1999-1-21T12:49:08","0"
"6515","333852","0","2971","89.48","PACEMAKER VOLT THRESHOLD","8948","0","1","1","1999-1-21T12:49:09","0"
"6513","333850","0","2969","89.46","PACEMAKER WAVE FORM CK","8946","0","1","1","1999-1-21T12:49:08","0"
"6875","334212","0","3331","96.11","PACK EXT AUDITORY CANAL","9611","0","1","1","1999-1-21T12:50:04","0"
"7011","334348","0","3467","99.04","PACKED CELL TRANSFUSION","9904","0","1","1","1999-1-21T12:50:25","0"
"5015","332352","0","1471","52.11","PANC ASP (NEEDLE) BX","5211","0","1","1","1999-1-21T12:45:25","0"
"5037","332374","0","1493","52.92","PANC DUCT CANNULATION","5292","0","1","1","1999-1-21T12:45:29","0"
"5021","332358","0","1477","52.22","PANC DUCT LES DESTR NEC","5222","0","1","1","1999-1-21T12:45:26","0"
"5033","332370","0","1489","52.83","PANC HETEROTRANSPLANT","5283","0","1","1","1999-1-21T12:45:28","0"
"5032","332369","0","1488","52.82","PANC HOMOTRANSPLANT","5282","0","1","1","1999-1-21T12:45:28","0"
"4998","332335","0","1454","51.83","PANC SPHINCTEROPLASTY","5183","0","1","1","1999-1-21T12:45:23","0"
"4997","332334","0","1453","51.82","PANC SPHINCTEROTOMY","5182","0","1","1","1999-1-21T12:45:23","0"
"5041","332378","0","1497","52.96","PANCREATIC ANASTOMOSIS","5296","0","1","1","1999-1-21T12:45:29","0"
"5022","332359","0","1478","52.3","PANCREATIC CYST MARSUP","523","0","1","1","1999-1-21T12:45:27","0"
"5019","332356","0","1475","52.19","PANCREATIC DXTIC PX NEC","5219","0","1","1","1999-1-21T12:45:26","0"
"5044","332381","0","1500","52.99","PANCREATIC OPERATION NEC","5299","0","1","1","1999-1-21T12:45:30","0"
"5040","332377","0","1496","52.95","PANCREATIC REPAIR NEC","5295","0","1","1","1999-1-21T12:45:29","0"
"5030","332367","0","1486","52.80","PANCREATIC TRANSPL NOS","5280","0","1","1","1999-1-21T12:45:28","0"
"5014","332351","0","1470","52.09","PANCREATOTOMY NEC","5209","0","1","1","1999-1-21T12:45:25","0"
"4399","331736","0","855","35.31","PAPILLARY MUSCLE OPS","3531","0","1","1","1999-1-21T12:42:02","0"
"5478","332815","0","1934","69.3","PARACERV UTERINE DENERV","693","0","1","1","1999-1-21T12:46:35","0"
"6582","333919","0","3038","90.64","PARASIT-SPLEEN/MARROW","9064","0","1","1","1999-1-21T12:49:19","0"
"6666","334003","0","3122","91.84","PARASITOLOGY NEC","9184","0","1","1","1999-1-21T12:49:32","0"
"6673","334010","0","3129","91.94","PARASITOLOGY NOS","9194","0","1","1","1999-1-21T12:49:33","0"
"6610","333947","0","3066","91.04","PARASITOLOGY-BIL/PANC","9104","0","1","1","1999-1-21T12:49:24","0"
"6575","333912","0","3031","90.54","PARASITOLOGY-BLOOD","9054","0","1","1","1999-1-21T12:49:19","0"
"6547","333884","0","3003","90.14","PARASITOLOGY-ENDOCRINE","9014","0","1","1","1999-1-21T12:49:14","0"
"6561","333898","0","3017","90.34","PARASITOLOGY-ENT/LARYNX","9034","0","1","1","1999-1-21T12:49:17","0"
"6554","333891","0","3010","90.24","PARASITOLOGY-EYE","9024","0","1","1","1999-1-21T12:49:16","0"
"6638","333975","0","3094","91.44","PARASITOLOGY-FE GENITAL","9144","0","1","1","1999-1-21T12:49:28","0"
"6652","333989","0","3108","91.64","PARASITOLOGY-INTEGUMENT","9164","0","1","1","1999-1-21T12:49:30","0"
"6603","333940","0","3059","90.94","PARASITOLOGY-LOWER GI","9094","0","1","1","1999-1-21T12:49:23","0"
"6568","333905","0","3024","90.44","PARASITOLOGY-LOWER RESP","9044","0","1","1","1999-1-21T12:49:18","0"
"6631","333968","0","3087","91.34","PARASITOLOGY-LOWER URIN","9134","0","1","1","1999-1-21T12:49:27","0"
"6589","333926","0","3045","90.74","PARASITOLOGY-LYMPH SYST","9074","0","1","1","1999-1-21T12:49:21","0"
"6645","333982","0","3101","91.54","PARASITOLOGY-MS/JT FL","9154","0","1","1","1999-1-21T12:49:29","0"
"6540","333877","0","2996","90.04","PARASITOLOGY-NERV SYST","9004","0","1","1","1999-1-21T12:49:13","0"
"6659","333996","0","3115","91.74","PARASITOLOGY-OP WOUND","9174","0","1","1","1999-1-21T12:49:31","0"
"6617","333954","0","3073","91.14","PARASITOLOGY-PERITONEUM","9114","0","1","1","1999-1-21T12:49:25","0"
"6596","333933","0","3052","90.84","PARASITOLOGY-UPPER GI","9084","0","1","1","1999-1-21T12:49:22","0"
"6624","333961","0","3080","91.24","PARASITOLOGY-UPPER URIN","9124","0","1","1","1999-1-21T12:49:26","0"
"5072","332409","0","1528","53.82","PARASTERNAL HERNIA REP","5382","0","1","1","1999-1-21T12:45:34","0"
"3680","331017","0","136","06.13","PARATHYROID GLAND BIOPSY","0613","0","1","1","1999-1-21T12:40:12","0"
"3697","331034","0","153","06.95","PARATHYROID REIMPLANT","0695","0","1","1","1999-1-21T12:40:16","0"
"6685","334022","0","3141","92.13","PARATHYROID SCAN","9213","0","1","1","1999-1-21T12:49:35","0"
"5252","332589","0","1708","59.6","PARAURETHRAL SUSPENSION","596","0","1","1","1999-1-21T12:46:01","0"
"7021","334358","0","3477","99.15","PARENTERAL NUTRITION","9915","0","1","1","1999-1-21T12:50:27","0"
"3713","331050","0","169","07.29","PART ADRENALECTOMY NEC","0729","0","1","1","1999-1-21T12:40:19","0"
"5552","332889","0","2008","72.51","PART BREECH EXTR/FORCEPS","7251","0","1","1","1999-1-21T12:46:45","0"
"5553","332890","0","2009","72.52","PART BREECH EXTRACT NEC","7252","0","1","1","1999-1-21T12:46:45","0"
"4970","332307","0","1426","51.21","PART CHOLECYSTECTOMY NEC","5121","0","1","1","1999-1-21T12:45:19","0"
"3799","331136","0","255","09.22","PART DACRYOADENECT NEC","0922","0","1","1","1999-1-21T12:40:32","0"
"3728","331065","0","184","07.63","PART EXC PIT GLAND NOS","0763","0","1","1","1999-1-21T12:40:21","0"
"3737","331074","0","193","07.81","PART EXCISION OF THYMUS","0781","0","1","1","1999-1-21T12:40:23","0"
"5613","332950","0","2069","76.39","PART FACIAL OSTECT NEC","7639","0","1","1","1999-1-21T12:46:54","0"
"4728","332065","0","1184","43.81","PART GASTRECT W TRANSPOS","4381","0","1","1","1999-1-21T12:44:42","0"
"4727","332064","0","1183","43.7","PART GASTRECTOMY W ANAST","437","0","1","1","1999-1-21T12:44:42","0"
"4807","332144","0","1263","45.79","PART LG BOWEL EXC NEC","4579","0","1","1","1999-1-21T12:44:54","0"
"5729","333066","0","2185","77.83","PART OSTECTOMY RAD/ULNA","7783","0","1","1","1999-1-21T12:47:11","0"
"5733","333070","0","2189","77.87","PART OSTECTOMY TIB/FIB","7787","0","1","1","1999-1-21T12:47:12","0"
"5731","333068","0","2187","77.85","PART OSTECTOMY-FEMUR","7785","0","1","1","1999-1-21T12:47:11","0"
"5730","333067","0","2186","77.84","PART OSTECTOMY-MC/CARPAL","7784","0","1","1","1999-1-21T12:47:11","0"
"5734","333071","0","2190","77.88","PART OSTECTOMY-MT/TARSAL","7788","0","1","1","1999-1-21T12:47:12","0"
"5027","332364","0","1483","52.59","PART PANCREATECTOMY NEC","5259","0","1","1","1999-1-21T12:45:27","0"
"4799","332136","0","1255","45.62","PART SM BOWEL RESECT NEC","4562","0","1","1","1999-1-21T12:44:52","0"
"3687","331024","0","143","06.51","PART SUBSTERN THYROIDECT","0651","0","1","1","1999-1-21T12:40:14","0"
"3684","331021","0","140","06.39","PART THYROIDECTOMY NEC","0639","0","1","1","1999-1-21T12:40:13","0"
"7091","408263","0","3547","37.35","PART VENTRICULECTOMY","3735","0","1","1","1999-1-21T12:44:03","0"
"5196","332533","0","1652","57.6","PARTIAL CYSTECTOMY","576","0","1","1","1999-1-21T12:45:52","0"
"4688","332025","0","1144","42.41","PARTIAL ESOPHAGECTOMY","4241","0","1","1","1999-1-21T12:44:36","0"
"5421","332758","0","1877","66.69","PARTIAL FALL RMVL NEC","6669","0","1","1","1999-1-21T12:46:26","0"
"4729","332066","0","1185","43.89","PARTIAL GASTRECTOMY NEC","4389","0","1","1","1999-1-21T12:44:42","0"
"4177","331514","0","633","25.2","PARTIAL GLOSSECTOMY","252","0","1","1","1999-1-21T12:41:29","0"
"4946","332283","0","1402","50.22","PARTIAL HEPATECTOMY","5022","0","1","1","1999-1-21T12:45:15","0"
"6055","333392","0","2511","81.52","PARTIAL HIP REPLACEMENT","8152","0","1","1","1999-1-21T12:48:00","0"
"5728","333065","0","2184","77.82","PARTIAL HUMERECTOMY NEC","7782","0","1","1","1999-1-21T12:47:11","0"
"5612","332949","0","2068","76.31","PARTIAL MANDIBULECTOMY","7631","0","1","1","1999-1-21T12:46:54","0"
"5119","332456","0","1575","55.4","PARTIAL NEPHRECTOMY","554","0","1","1","1999-1-21T12:45:41","0"
"5735","333072","0","2191","77.89","PARTIAL OSTECTOMY NEC","7789","0","1","1","1999-1-21T12:47:12","0"
"5732","333069","0","2188","77.86","PARTIAL PATELLECTOMY","7786","0","1","1","1999-1-21T12:47:11","0"
"3723","331060","0","179","07.53","PARTIAL PINEALECTOMY","0753","0","1","1","1999-1-21T12:40:20","0"
"6069","333406","0","2525","81.81","PARTIAL SHOULDER REPL","8181","0","1","1","1999-1-21T12:48:02","0"
"4194","331531","0","650","26.31","PARTIAL SIALOADENECTOMY","2631","0","1","1","1999-1-21T12:41:32","0"
"4662","331999","0","1118","41.43","PARTIAL SPLENECTOMY","4143","0","1","1","1999-1-21T12:44:32","0"
"5154","332491","0","1610","56.41","PARTIAL URETERECTOMY","5641","0","1","1","1999-1-21T12:45:46","0"
"6697","334034","0","3153","92.26","PARTIC TELERADIOTX NEC","9226","0","1","1","1999-1-21T12:49:36","0"
"7100","408272","0","3556","92.33","PARTICULATE RADIOSURGERY","9233","0","1","1","1999-1-21T12:49:37","0"
"5694","333031","0","2150","77.46","PATELLAR BIOPSY","7746","0","1","1","1999-1-21T12:47:06","0"
"5684","333021","0","2140","77.36","PATELLAR DIVISION NEC","7736","0","1","1","1999-1-21T12:47:05","0"
"5654","332991","0","2110","77.06","PATELLAR SEQUESTRECTOMY","7706","0","1","1","1999-1-21T12:47:00","0"
"6049","333386","0","2505","81.44","PATELLAR STABILIZATION","8144","0","1","1","1999-1-21T12:47:59","0"
"5674","333011","0","2130","77.26","PATELLAR WEDGE OSTEOTOMY","7726","0","1","1","1999-1-21T12:47:03","0"
"4368","331705","0","824","34.74","PECTUS DEFORMITY REPAIR","3474","0","1","1","1999-1-21T12:41:57","0"
"4220","331557","0","676","27.57","PEDICLE ATTACH TO MOUTH","2757","0","1","1","1999-1-21T12:41:36","0"
"6308","333645","0","2764","86.72","PEDICLE GRAFT ADV","8672","0","1","1","1999-1-21T12:48:39","0"
"6306","333643","0","2762","86.70","PEDICLE/FLAP GRAFT NOS","8670","0","1","1","1999-1-21T12:48:38","0"
"6396","333733","0","2852","88.11","PELV DYE CONTRAST X-RAY","8811","0","1","1","1999-1-21T12:48:51","0"
"6397","333734","0","2853","88.12","PELV GAS CONTRAST X-RAY","8812","0","1","1","1999-1-21T12:48:52","0"
"5468","332805","0","1924","68.8","PELVIC EVISCERATION","688","0","1","1","1999-1-21T12:46:33","0"
"6407","333744","0","2863","88.25","PELVIMETRY","8825","0","1","1","1999-1-21T12:48:53","0"
"3855","331192","0","311","11.63","PENETR KERATO W AUTOGRFT","1163","0","1","1","1999-1-21T12:40:40","0"
"3856","331193","0","312","11.64","PENETR KERATOPLASTY NEC","1164","0","1","1","1999-1-21T12:40:40","0"
"5345","332682","0","1801","64.11","PENILE BIOPSY","6411","0","1","1","1999-1-21T12:46:15","0"
"5346","332683","0","1802","64.19","PENILE DIAGNOSTIC PX NEC","6419","0","1","1","1999-1-21T12:46:15","0"
"5363","332700","0","1819","64.98","PENILE OPERATION NEC","6498","0","1","1","1999-1-21T12:46:18","0"
"5354","332691","0","1810","64.49","PENILE REPAIR NEC","6449","0","1","1","1999-1-21T12:46:17","0"
"4719","332056","0","1175","43.11","PERC (ENDO) GASTROSTOMY","4311","0","1","1","1999-1-21T12:44:41","0"
"4829","332166","0","1285","46.32","PERC (ENDO) JEJUNOSTOMY","4632","0","1","1","1999-1-21T12:44:57","0"
"5097","332434","0","1553","54.91","PERC ABD DRAINAGE","5491","0","1","1","1999-1-21T12:45:38","0"
"4959","332296","0","1415","51.01","PERC ASPIRATION OF GB","5101","0","1","1","1999-1-21T12:45:17","0"
"5530","332867","0","1986","71.21","PERC BGDC ASPIRATION","7121","0","1","1","1999-1-21T12:46:42","0"
"5180","332517","0","1636","57.11","PERC BLADDER ASP","5711","0","1","1","1999-1-21T12:45:50","0"
"6231","333568","0","2687","85.11","PERC BREAST BIOPSY","8511","0","1","1","1999-1-21T12:48:27","0"
"4612","331949","0","1068","39.66","PERC CARDIOPULMON BYPASS","3966","0","1","1","1999-1-21T12:44:25","0"
"5010","332347","0","1466","51.96","PERC EXTRACT CBD CAL","5196","0","1","1","1999-1-21T12:45:25","0"
"3623","330960","0","79","03.96","PERC FACET DENERVATION","0396","0","1","1","1999-1-21T12:40:04","0"
"4965","332302","0","1421","51.12","PERC GB/BILE DUCT BX","5112","0","1","1","1999-1-21T12:45:18","0"
"6358","333695","0","2814","87.51","PERC HEPAT CHOLANGIOGRAM","8751","0","1","1","1999-1-21T12:48:46","0"
"4954","332291","0","1410","50.91","PERC LIVER ASPIRATION","5091","0","1","1","1999-1-21T12:45:17","0"
"5109","332446","0","1565","55.04","PERC NEPHROSTOMY W FRAG","5504","0","1","1","1999-1-21T12:45:40","0"
"5108","332445","0","1564","55.03","PERC NEPHROSTOMY-NO FRAG","5503","0","1","1","1999-1-21T12:45:40","0"
"5011","332348","0","1467","51.98","PERC OP ON BIL TRACT NEC","5198","0","1","1","1999-1-21T12:45:25","0"
"5285","332622","0","1741","60.91","PERC PROSTATIC ASP","6091","0","1","1","1999-1-21T12:46:06","0"
"5136","332473","0","1592","55.92","PERC RENAL ASPIRATION","5592","0","1","1","1999-1-21T12:45:44","0"
"5279","332616","0","1735","60.71","PERC SEMINAL VESICLE ASP","6071","0","1","1","1999-1-21T12:46:05","0"
"5299","332636","0","1755","61.91","PERC TUNICA VAG ASP","6191","0","1","1","1999-1-21T12:46:08","0"
"4429","331766","0","885","35.96","PERC VALVULOPLASTY","3596","0","1","1","1999-1-21T12:42:06","0"
"4522","331859","0","978","38.22","PERCUTANEOUS ANGIOSCOPY","3822","0","1","1","1999-1-21T12:44:11","0"
"3602","330939","0","58","03.21","PERCUTANEOUS CHORDOTOMY","0321","0","1","1","1999-1-21T12:40:01","0"
"5182","332519","0","1638","57.17","PERCUTANEOUS CYSTOSTOMY","5717","0","1","1","1999-1-21T12:45:50","0"
"6382","333719","0","2838","87.84","PERCUTANEOUS HYSTEROGRAM","8784","0","1","1","1999-1-21T12:48:49","0"
"6374","333711","0","2830","87.75","PERCUTANEOUS PYELOGRAM","8775","0","1","1","1999-1-21T12:48:48","0"
"4909","332246","0","1365","49.04","PERIANAL TISS EXC NEC","4904","0","1","1","1999-1-21T12:45:09","0"
"4907","332244","0","1363","49.02","PERIANAL TISS INC NEC","4902","0","1","1","1999-1-21T12:45:09","0"
"4913","332250","0","1369","49.22","PERIANAL TISSUE BIOPSY","4922","0","1","1","1999-1-21T12:45:09","0"
"3667","331004","0","123","05.25","PERIART SYMPATHECTOMY","0525","0","1","1","1999-1-21T12:40:10","0"
"4459","331796","0","915","37.24","PERICARDIAL BIOPSY","3724","0","1","1","1999-1-21T12:44:01","0"
"4464","331801","0","920","37.31","PERICARDIECTOMY","3731","0","1","1","1999-1-21T12:44:02","0"
"4452","331789","0","908","37.0","PERICARDIOCENTESIS","370","0","1","1","1999-1-21T12:44:00","0"
"4455","331792","0","911","37.12","PERICARDIOTOMY","3712","0","1","1","1999-1-21T12:44:01","0"
"4833","332170","0","1289","46.42","PERICOLOSTOMY HERNIA REP","4642","0","1","1","1999-1-21T12:44:57","0"
"5277","332614","0","1733","60.62","PERINEAL PROSTATECTOMY","6062","0","1","1","1999-1-21T12:46:04","0"
"5219","332556","0","1675","58.21","PERINEAL URETHROSCOPY","5821","0","1","1","1999-1-21T12:45:56","0"
"7007","334344","0","3463","99.00","PERIOP AUTOLG BLD TRNSFN","9900","0","1","1","1999-1-21T12:50:24","0"
"3643","330980","0","99","04.49","PERIPH NERV ADHESIO NEC","0449","0","1","1","1999-1-21T12:40:07","0"
"3649","330986","0","105","04.74","PERIPH NERVE ANAST NEC","0474","0","1","1","1999-1-21T12:40:08","0"
"3655","330992","0","111","04.89","PERIPH NERVE INJECT NEC","0489","0","1","1","1999-1-21T12:40:09","0"
"3653","330990","0","109","04.80","PERIPH NERVE INJECT NOS","0480","0","1","1","1999-1-21T12:40:08","0"
"3645","330982","0","101","04.6","PERIPH NERVES TRANSPOS","046","0","1","1","1999-1-21T12:40:07","0"
"3629","330966","0","85","04.03","PERIPH/CRAN NERV DIV NEC","0403","0","1","1","1999-1-21T12:40:05","0"
"3633","330970","0","89","04.07","PERIPH/CRAN NERV EXC NEC","0407","0","1","1","1999-1-21T12:40:05","0"
"3630","330967","0","86","04.04","PERIPH/CRAN NERV INC NEC","0404","0","1","1","1999-1-21T12:40:05","0"
"5284","332621","0","1740","60.82","PERIPROSTATIC EXCISION","6082","0","1","1","1999-1-21T12:46:05","0"
"5283","332620","0","1739","60.81","PERIPROSTATIC INCISION","6081","0","1","1","1999-1-21T12:46:05","0"
"5268","332605","0","1724","60.15","PERIPROSTATIC TISS BX","6015","0","1","1","1999-1-21T12:46:03","0"
"4877","332214","0","1333","48.29","PERIRECT DXTIC OP NEC","4829","0","1","1","1999-1-21T12:45:04","0"
"4901","332238","0","1357","48.82","PERIRECTAL EXCISION","4882","0","1","1","1999-1-21T12:45:08","0"
"4900","332237","0","1356","48.81","PERIRECTAL INCISION","4881","0","1","1","1999-1-21T12:45:07","0"
